year,state,geography_standardized,party,total_voters,percent
2022,pennsylvania,Lawrence,Republican,27444,48.67856255986378
2022,pennsylvania,Lebanon,Democratic,26701,29.172812394156917
2022,pennsylvania,Lebanon,Other/Unaffiliated,14345,15.672970817354443
2022,pennsylvania,Lebanon,Republican,50481,55.15421678848864
2022,pennsylvania,Lehigh,Democratic,115201,46.869494814700296
2022,pennsylvania,Lehigh,Other/Unaffiliated,46182,18.789133857627007
2022,pennsylvania,Lehigh,Republican,84408,34.3413713276727
2022,pennsylvania,Luzerne,Democratic,93198,45.5628996616931
2022,pennsylvania,Luzerne,Other/Unaffiliated,27104,13.25067954709897
2022,pennsylvania,Luzerne,Republican,84246,41.18642079120794
2022,pennsylvania,Lycoming,Democratic,19657,27.310112952748796
2022,pennsylvania,Lycoming,Other/Unaffiliated,9783,13.591841838365031
2022,pennsylvania,Lycoming,Republican,42537,59.09804520888618
2022,pennsylvania,Mckean,Democratic,5961,23.785962252104863
2022,pennsylvania,Mckean,Other/Unaffiliated,3584,14.301105303060533
2022,pennsylvania,Mckean,Republican,15516,61.9129324448346
2022,pennsylvania,Mercer,Democratic,26600,36.77334623626184
2022,pennsylvania,Mercer,Other/Unaffiliated,9754,13.484481924379624
2022,pennsylvania,Mercer,Republican,35981,49.74217183935854
2022,pennsylvania,Mifflin,Democratic,6014,22.572533123146794
2022,pennsylvania,Mifflin,Other/Unaffiliated,2985,11.203693277784033
2022,pennsylvania,Mifflin,Republican,17644,66.22377359906918
2022,pennsylvania,Monroe,Democratic,51421,44.98302890335223
2022,pennsylvania,Monroe,Other/Unaffiliated,22999,20.119497515571418
2022,pennsylvania,Monroe,Republican,39892,34.897473581076355
2022,pennsylvania,Montgomery,Democratic,304890,50.204099779186926
2022,pennsylvania,Montgomery,Other/Unaffiliated,96915,15.958313916822137
2022,pennsylvania,Montgomery,Republican,205496,33.83758630399093
2022,pennsylvania,Montour,Democratic,4037,32.81847004308593
2022,pennsylvania,Montour,Other/Unaffiliated,1903,15.470286968539144
2022,pennsylvania,Montour,Republican,6361,51.71124298837493
2022,pennsylvania,Northampton,Democratic,99451,44.193766275318396
2022,pennsylvania,Northampton,Other/Unaffiliated,43875,19.49705377854013
2022,pennsylvania,Northampton,Republican,81708,36.30917994614148
2022,pennsylvania,Northumberland,Democratic,18515,31.578857600927833
2022,pennsylvania,Northumberland,Other/Unaffiliated,8435,14.386587300233664
2022,pennsylvania,Northumberland,Republican,31681,54.034555098838496
2022,pennsylvania,Perry,Democratic,6258,20.929065917527844
2022,pennsylvania,Perry,Other/Unaffiliated,3767,12.59824086150965
2022,pennsylvania,Perry,Republican,19876,66.47269322096251
2022,pennsylvania,Philadelphia,Democratic,807897,75.35452856375359
2022,pennsylvania,Philadelphia,Other/Unaffiliated,143271,13.363236479226362
2022,pennsylvania,Philadelphia,Republican,120960,11.282234957020057
2022,pennsylvania,Pike,Democratic,14285,31.981104618622247
2022,pennsylvania,Pike,Other/Unaffiliated,9623,21.543869075603915
2022,pennsylvania,Pike,Republican,20759,46.47502630577384
2022,pennsylvania,Potter,Democratic,2043,18.58455380696807
2022,pennsylvania,Potter,Other/Unaffiliated,1253,11.39816246702447
2022,pennsylvania,Potter,Republican,7697,70.01728372600746
2022,pennsylvania,Schuylkill,Democratic,28059,31.63216991341991
2022,pennsylvania,Schuylkill,Other/Unaffiliated,11665,13.150477994227995
2022,pennsylvania,Schuylkill,Republican,48980,55.21735209235209
2022,pennsylvania,Snyder,Democratic,4924,21.866950883737456
2022,pennsylvania,Snyder,Other/Unaffiliated,2707,12.02149391597833
2022,pennsylvania,Snyder,Republican,14887,66.11155520028422
2022,pennsylvania,Somerset,Democratic,12435,25.45808168696898
2022,pennsylvania,Somerset,Other/Unaffiliated,4922,10.076773467089774
2022,pennsylvania,Somerset,Republican,31488,64.46514484594125
2022,pennsylvania,Sullivan,Democratic,1217,27.602630982082104
2022,pennsylvania,Sullivan,Other/Unaffiliated,499,11.317759129054208
2022,pennsylvania,Sullivan,Republican,2693,61.079609888863686
2022,pennsylvania,Susquehanna,Democratic,6859,25.43856395801654
2022,pennsylvania,Susquehanna,Other/Unaffiliated,3618,13.418388161554724
2022,pennsylvania,Susquehanna,Republican,16486,61.14304788042874
2022,pennsylvania,Tioga,Democratic,5504,20.996414129854276
2022,pennsylvania,Tioga,Other/Unaffiliated,3440,13.122758831158924
2022,pennsylvania,Tioga,Republican,17270,65.8808270389868
2022,pennsylvania,Union,Democratic,7899,30.04678762980714
2022,pennsylvania,Union,Other/Unaffiliated,4380,16.6609608581536
2022,pennsylvania,Union,Republican,14010,53.29225151203926
2022,pennsylvania,Venango,Democratic,9027,27.773675466125162
2022,pennsylvania,Venango,Other/Unaffiliated,4295,13.214571410990091
2022,pennsylvania,Venango,Republican,19180,59.01175312288475
2022,pennsylvania,Warren,Democratic,7508,28.258496744326095
2022,pennsylvania,Warren,Other/Unaffiliated,4054,15.258383830780234
2022,pennsylvania,Warren,Republican,15007,56.483119424893665
2022,pennsylvania,Washington,Democratic,58625,40.55633958713819
2022,pennsylvania,Washington,Other/Unaffiliated,18031,12.473711882229232
2022,pennsylvania,Washington,Republican,67896,46.96994853063258
2022,pennsylvania,Wayne,Democratic,9521,26.809145689024046
2022,pennsylvania,Wayne,Other/Unaffiliated,5785,16.289350678605622
2022,pennsylvania,Wayne,Republican,20208,56.90150363237033
2022,pennsylvania,Westmoreland,Democratic,95378,38.364198027448396
2022,pennsylvania,Westmoreland,Other/Unaffiliated,30644,12.326034141553906
2022,pennsylvania,Westmoreland,Republican,122590,49.3097678309977
2022,pennsylvania,Wyoming,Democratic,4958,28.101796746585052
2022,pennsylvania,Wyoming,Other/Unaffiliated,2070,11.732698520659751
2022,pennsylvania,Wyoming,Republican,10615,60.1655047327552
2022,pennsylvania,York,Democratic,99219,31.808505863570208
2022,pennsylvania,York,Other/Unaffiliated,51799,16.606182235530223
2022,pennsylvania,York,Republican,160908,51.585311900899576
2022,rhodeisland,Bristol County,Democratic,14510,40.21172818977941
2022,rhodeisland,Bristol County,Other/Unaffiliated,16670,46.19776078040129
2022,rhodeisland,Bristol County,Republican,4904,13.59051102981931
2022,rhodeisland,Kent County,Democratic,43525,34.88111170771191
2022,rhodeisland,Kent County,Other/Unaffiliated,59597,47.76127775863313
2022,rhodeisland,Kent County,Republican,21659,17.357610533654963
2022,rhodeisland,Newport County,Democratic,23279,39.82788413830861
2022,rhodeisland,Newport County,Other/Unaffiliated,25713,43.9921983267464
2022,rhodeisland,Newport County,Republican,9457,16.179917534944995
2022,rhodeisland,Providence County,Democratic,189666,47.04928036673761
2022,rhodeisland,Providence County,Other/Unaffiliated,164204,40.73307832368365
2022,rhodeisland,Providence County,Republican,49252,12.217641309578738
2022,rhodeisland,Washington County,Democratic,35382,36.20271556178568
2022,rhodeisland,Washington County,Other/Unaffiliated,45398,46.45104519456069
2022,rhodeisland,Washington County,Republican,16953,17.346239243653628
2022,southdakota,Aurora,Democratic,579,32.166666666666664
2022,southdakota,Aurora,Other/Unaffiliated,300,16.666666666666664
2022,southdakota,Aurora,Republican,921,51.16666666666667
2022,southdakota,Beadle,Democratic,2764,27.71760930605696
2022,southdakota,Beadle,Other/Unaffiliated,2400,24.067388688327316
2022,southdakota,Beadle,Republican,4808,48.21500200561572
2022,southdakota,Bennett,Democratic,725,39.76961053208996
2022,southdakota,Bennett,Other/Unaffiliated,378,20.735052111903457
2022,southdakota,Bennett,Republican,720,39.49533735600658
2022,southdakota,Bon Homme,Democratic,960,24.74864655839134
2022,southdakota,Bon Homme,Other/Unaffiliated,689,17.762309873678785
2022,southdakota,Bon Homme,Republican,2230,57.489043567929876
2022,southdakota,Brookings,Democratic,5166,25.458308693081015
2022,southdakota,Brookings,Other/Unaffiliated,6114,30.13010053222945
2022,southdakota,Brookings,Republican,9012,44.411590774689536
2022,southdakota,Brown,Democratic,7630,30.98099723891505
2022,southdakota,Brown,Other/Unaffiliated,5140,20.870553841156408
2022,southdakota,Brown,Republican,11858,48.14844891992854
2022,southdakota,Brule,Democratic,976,29.792429792429793
2022,southdakota,Brule,Other/Unaffiliated,635,19.383394383394386
2022,southdakota,Brule,Republican,1665,50.824175824175825
2022,southdakota,Buffalo,Democratic,581,62.94691224268689
2022,southdakota,Buffalo,Other/Unaffiliated,173,18.74322860238353
2022,southdakota,Buffalo,Republican,169,18.30985915492958
2022,southdakota,Butte,Democratic,840,12.717638152914459
2022,southdakota,Butte,Other/Unaffiliated,1473,22.301286903860714
2022,southdakota,Butte,Republican,4292,64.98107494322483
2022,southdakota,Campbell,Democratic,106,9.397163120567376
2022,southdakota,Campbell,Other/Unaffiliated,97,8.599290780141844
2022,southdakota,Campbell,Republican,925,82.00354609929079
2022,southdakota,Charles Mix,Democratic,1930,35.78713146671612
2022,southdakota,Charles Mix,Other/Unaffiliated,877,16.261820878917117
2022,southdakota,Charles Mix,Republican,2586,47.951047654366775
2022,southdakota,Clark,Democratic,594,23.349056603773587
2022,southdakota,Clark,Other/Unaffiliated,388,15.251572327044025
2022,southdakota,Clark,Republican,1562,61.399371069182386
2022,southdakota,Clay,Democratic,3008,35.703264094955486
2022,southdakota,Clay,Other/Unaffiliated,2528,30.00593471810089
2022,southdakota,Clay,Republican,2889,34.29080118694362
2022,southdakota,Codington,Democratic,4161,23.466050078953305
2022,southdakota,Codington,Other/Unaffiliated,4039,22.778028423189713
2022,southdakota,Codington,Republican,9532,53.75592149785698
2022,southdakota,Corson,Democratic,1053,45.94240837696335
2022,southdakota,Corson,Other/Unaffiliated,513,22.38219895287958
2022,southdakota,Corson,Republican,726,31.675392670157066
2022,southdakota,Custer,Democratic,1112,14.804952735987218
2022,southdakota,Custer,Other/Unaffiliated,1685,22.433763813074158
2022,southdakota,Custer,Republican,4714,62.76128345093862
2022,southdakota,Davison,Democratic,2900,24.052417682673966
2022,southdakota,Davison,Other/Unaffiliated,2875,23.84506925437505
2022,southdakota,Davison,Republican,6282,52.10251306295098
2022,southdakota,Day,Democratic,1416,35.88443993917891
2022,southdakota,Day,Other/Unaffiliated,727,18.423720223010644
2022,southdakota,Day,Republican,1803,45.69183983781044
2022,southdakota,Deuel,Democratic,681,22.542204568023834
2022,southdakota,Deuel,Other/Unaffiliated,710,23.50215160542867
2022,southdakota,Deuel,Republican,1630,53.95564382654751
2022,southdakota,Dewey,Democratic,1877,56.40024038461539
2022,southdakota,Dewey,Other/Unaffiliated,698,20.973557692307693
2022,southdakota,Dewey,Republican,753,22.626201923076923
2022,southdakota,Douglas,Democratic,242,11.366838891498356
2022,southdakota,Douglas,Other/Unaffiliated,203,9.534992954438703
2022,southdakota,Douglas,Republican,1684,79.09816815406295
2022,southdakota,Edmunds,Democratic,576,21.484520701230885
2022,southdakota,Edmunds,Other/Unaffiliated,399,14.882506527415144
2022,southdakota,Edmunds,Republican,1706,63.63297277135397
2022,southdakota,Fall River,Democratic,904,15.15253100905129
2022,southdakota,Fall River,Other/Unaffiliated,1433,24.019443513241704
2022,southdakota,Fall River,Republican,3629,60.828025477707
2022,southdakota,Faulk,Democratic,215,13.924870466321243
2022,southdakota,Faulk,Other/Unaffiliated,1086,70.33678756476684
2022,southdakota,Faulk,Republican,243,15.738341968911918
2022,southdakota,Grant,Democratic,1172,24.534226501988694
2022,southdakota,Grant,Other/Unaffiliated,1016,21.268578605819553
2022,southdakota,Grant,Republican,2589,54.197194892191746
2022,southdakota,Gregory,Democratic,705,24.850193866760662
2022,southdakota,Gregory,Other/Unaffiliated,395,13.923158265773704
2022,southdakota,Gregory,Republican,1737,61.22664786746563
2022,southdakota,Haakon,Democratic,130,9.345794392523365
2022,southdakota,Haakon,Other/Unaffiliated,120,8.626887131560029
2022,southdakota,Haakon,Republican,1141,82.02731847591662
2022,southdakota,Hamlin,Democratic,616,15.072180083190604
2022,southdakota,Hamlin,Other/Unaffiliated,605,14.803034010276486
2022,southdakota,Hamlin,Republican,2866,70.1247859065329
2022,southdakota,Hand,Democratic,445,19.63812886142983
2022,southdakota,Hand,Other/Unaffiliated,242,10.679611650485436
2022,southdakota,Hand,Republican,1579,69.68225948808472
2022,southdakota,Hanson,Democratic,662,20.288078455409135
2022,southdakota,Hanson,Other/Unaffiliated,820,25.13024823781796
2022,southdakota,Hanson,Republican,1781,54.581673306772906
2022,southdakota,Harding,Democratic,73,7.403651115618662
2022,southdakota,Harding,Other/Unaffiliated,105,10.649087221095336
2022,southdakota,Harding,Republican,808,81.94726166328601
2022,southdakota,Hughes,Democratic,2224,19.10981268259151
2022,southdakota,Hughes,Other/Unaffiliated,2185,18.774703557312254
2022,southdakota,Hughes,Republican,7229,62.11548376009623
2022,southdakota,Hutchinson,Democratic,781,16.02708803611738
2022,southdakota,Hutchinson,Other/Unaffiliated,753,15.452493330597166
2022,southdakota,Hutchinson,Republican,3339,68.52041863328544
2022,southdakota,Hyde,Democratic,168,17.758985200845668
2022,southdakota,Hyde,Other/Unaffiliated,111,11.733615221987314
2022,southdakota,Hyde,Republican,667,70.50739957716702
2022,southdakota,Jackson,Democratic,630,34.332425068119896
2022,southdakota,Jackson,Other/Unaffiliated,334,18.201634877384194
2022,southdakota,Jackson,Republican,871,47.46594005449592
2022,southdakota,Jerauld,Democratic,378,30.483870967741932
2022,southdakota,Jerauld,Other/Unaffiliated,198,15.96774193548387
2022,southdakota,Jerauld,Republican,664,53.5483870967742
2022,southdakota,Jones,Democratic,69,10.407239819004525
2022,southdakota,Jones,Other/Unaffiliated,80,12.066365007541478
2022,southdakota,Jones,Republican,514,77.526395173454
2022,southdakota,Kingsbury,Democratic,763,21.019283746556475
2022,southdakota,Kingsbury,Other/Unaffiliated,636,17.520661157024794
2022,southdakota,Kingsbury,Republican,2231,61.46005509641873
2022,southdakota,Lake,Democratic,2116,26.552892458275817
2022,southdakota,Lake,Other/Unaffiliated,1682,21.106788806625673
2022,southdakota,Lake,Republican,4171,52.34031873509851
2022,southdakota,Lawrence,Democratic,3791,18.96448224112056
2022,southdakota,Lawrence,Other/Unaffiliated,5176,25.892946473236616
2022,southdakota,Lawrence,Republican,11023,55.142571285642816
2022,southdakota,Lincoln,Democratic,9865,22.303361895503155
2022,southdakota,Lincoln,Other/Unaffiliated,11711,26.476905337885192
2022,southdakota,Lincoln,Republican,22655,51.21973276661165
2022,southdakota,Lyman,Democratic,724,32.55395683453237
2022,southdakota,Lyman,Other/Unaffiliated,360,16.18705035971223
2022,southdakota,Lyman,Republican,1140,51.2589928057554
2022,southdakota,Marshall,Democratic,1025,36.54188948306595
2022,southdakota,Marshall,Other/Unaffiliated,543,19.358288770053473
2022,southdakota,Marshall,Republican,1237,44.09982174688057
2022,southdakota,Mccook,Democratic,840,21.886399166232412
2022,southdakota,Mccook,Other/Unaffiliated,767,19.984366857738404
2022,southdakota,Mccook,Republican,2231,58.129233976029184
2022,southdakota,Mcpherson,Democratic,216,12.428078250863061
2022,southdakota,Mcpherson,Other/Unaffiliated,225,12.945914844649023
2022,southdakota,Mcpherson,Republican,1297,74.62600690448792
2022,southdakota,Meade,Democratic,3038,15.22730690190968
2022,southdakota,Meade,Other/Unaffiliated,4780,23.95869881208962
2022,southdakota,Meade,Republican,12133,60.81399428600071
2022,southdakota,Mellette,Democratic,419,37.31077471059662
2022,southdakota,Mellette,Other/Unaffiliated,206,18.34372217275156
2022,southdakota,Mellette,Republican,498,44.34550311665183
2022,southdakota,Miner,Democratic,481,30.481622306717366
2022,southdakota,Miner,Other/Unaffiliated,323,20.468948035487962
2022,southdakota,Miner,Republican,774,49.049429657794676
2022,southdakota,Minnehaha,Democratic,36920,28.22047436691203
2022,southdakota,Minnehaha,Other/Unaffiliated,38943,29.76679125868513
2022,southdakota,Minnehaha,Republican,54964,42.01273437440284
2022,southdakota,Moody,Democratic,1379,33.133109082172034
2022,southdakota,Moody,Other/Unaffiliated,1026,24.651609802979337
2022,southdakota,Moody,Republican,1757,42.21528111484863
2022,southdakota,Oglala Lakota,Democratic,5360,67.24375862501569
2022,southdakota,Oglala Lakota,Other/Unaffiliated,2068,25.944047170994857
2022,southdakota,Oglala Lakota,Republican,543,6.812194203989462
2022,southdakota,Pennington,Democratic,17964,20.816723834244925
2022,southdakota,Pennington,Other/Unaffiliated,24553,28.452071938444423
2022,southdakota,Pennington,Republican,43779,50.731204227310656
2022,southdakota,Perkins,Democratic,284,13.434247871333966
2022,southdakota,Perkins,Other/Unaffiliated,344,16.272469252601702
2022,southdakota,Perkins,Republican,1486,70.29328287606434
2022,southdakota,Potter,Democratic,213,12.463428905792862
2022,southdakota,Potter,Other/Unaffiliated,162,9.479227618490345
2022,southdakota,Potter,Republican,1334,78.05734347571679
2022,southdakota,Roberts,Democratic,2613,42.28839618061175
2022,southdakota,Roberts,Other/Unaffiliated,1437,23.256190322058583
2022,southdakota,Roberts,Republican,2129,34.455413497329666
2022,southdakota,Sanborn,Democratic,373,23.682539682539684
2022,southdakota,Sanborn,Other/Unaffiliated,266,16.88888888888889
